"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF385A",-0.201067929414702,7.64415506202324,-2.66825102512917,0.00885473399490836,0.0213625528042076,-3.51330866227363
"CFB",-0.351863889045142,11.0437907000216,-2.66795396800426,0.0088620516394175,0.0213744472865584,-3.5140502228465
"MMAA",0.210649464813903,8.53858836901807,2.66641777589628,0.00889998141020346,0.0214601490884868,-3.51788396036555
"HPSE",0.243290620276856,9.60002359340418,2.6660997819677,0.0089078512803938,0.0214733420876052,-3.51867730944967
"CSNK2B",-0.0922085960380401,11.437997490719,-2.6656858636052,0.00891810458188476,0.0214922719573659,-3.51970985287305
"ZBTB21",-0.167281733048103,8.65721859952844,-2.66536684120825,0.00892601448205348,0.0215055456560347,-3.52050557760842
"DFFA",-0.160885379624208,8.14593120176824,-2.6651281090158,0.00893193781003527,0.0215140272298213,-3.52110098350925
"ARRDC4",0.290094986645045,10.1446471329955,2.66469999898296,0.00894256882656433,0.0215338404260975,-3.52216858771771
"UQCC3",0.147283222610512,8.2995084608741,2.66453011703361,0.00894679058629168,0.0215382135302687,-3.52259219137937
"PSMD8",0.133630093685104,10.418261880309,2.66423294265002,0.00895418005062479,0.0215502080626999,-3.52333314447799
"UBAP2",0.15019766855044,9.41582581765973,2.66394179463119,0.00896142502724699,0.0215618485001189,-3.52405900213165
"PPP1R7",0.361027532199601,7.32500777661488,2.66377717453422,0.0089655238117668,0.0215659147465739,-3.5244693839819
"NRBP1",-0.108086982955408,9.06029156001873,-2.66366759400248,0.00896825313822866,0.0215666855617946,-3.52474254532772
"HNRNPM",-0.163845186036971,8.07830562970387,-2.66128733740944,0.0090277243520211,0.0216991006046338,-3.530673613614
"MSL2",-0.164844920472897,9.22212564723571,-2.66126980535762,0.00902816371632534,0.0216991006046338,-3.53071728245268
"CLPB",-0.42274558958027,6.6439859690644,-2.66043899194335,0.00904900664767192,0.0217433592368778,-3.53278638557511
"SCYL3",0.143674763784686,8.04197427685813,2.6590112821921,0.00908492597699435,0.0218238106444943,-3.53634071822742
"NUPL2",-0.141239551655533,8.21519279024244,-2.65832969272568,0.00910211938618265,0.0218592475494885,-3.53803697288335
"KATNA1",0.108273857400313,8.16600294210313,2.65753048412155,0.00912231732694546,0.0219018790635942,-3.54002546103687
"UBE2M",-0.156383906459682,9.37325671371569,-2.65720167977156,0.00913063878945924,0.021915980987139,-3.54084339860217
"ATG4B",0.198510941477067,7.40267088901851,2.65695328350986,0.00913692982179618,0.0219252030808205,-3.54146125362188
"YWHAQ",0.102675343259917,12.2229400522723,2.65405903767699,0.00921052109726893,0.0220958722893485,-3.54865662458152
"EXOSC5",0.191179226930481,7.90160328347166,2.6533610786489,0.00922834805715954,0.0221327083192471,-3.55039079490688
"LAPTM4A",-0.0754603942154014,12.993925256273,-2.65291544138841,0.00923974666141289,0.0221541113710845,-3.55149783101181
"COPS7A",-0.0811252446275995,9.31876627623654,-2.6510521088821,0.00928754557968537,0.022262756512697,-3.55612489986176
"ADH1A",0.280583199642204,6.49153170073332,2.65086382662775,0.00929238789912108,0.0222684017293445,-3.55659228897013
"GABARAPL2",-0.129630876756531,11.7175012704134,-2.65003744315994,0.00931366820494977,0.0223134255924312,-3.55864334905555
"RAB14",0.124152625304225,10.2912027732169,2.6497008982067,0.00932234725055443,0.0223282436956163,-3.55947848428604
"SFR1",-0.182151346199651,8.52281058666165,-2.64955009101384,0.0093262387416993,0.0223315901188644,-3.55985268186356
"RAB2A",-0.172305167011017,9.88051419735826,-2.64789097850079,0.00936914834288156,0.0224283382657269,-3.56396820881721
"RNF34",-0.0708219802649089,9.86100437465369,-2.64678864640733,0.00939775665722894,0.0224885213205123,-3.5667013664309
"NUAK1",-0.242030027314939,7.28063722975822,-2.64672877551485,0.00939931271991031,0.0224885213205123,-3.56684978383972
"PLPP3",-0.346881555370761,8.45177287500579,-2.64547274970417,0.00943201101564014,0.0225607252532798,-3.56996274385873
"RNPS1",-0.133056312767245,10.9929544062692,-2.6453717560344,0.00943464466394346,0.0225609972425977,-3.57021299267274
"NIT1",0.113705639648921,9.66872428267614,2.64523010350759,0.00943833970916,0.0225638065196554,-3.57056397466426
"CA2",0.405350078941786,12.184346618547,2.64383216893058,0.00947487551113573,0.0226451042314998,-3.57402685224319
"ANXA1",-0.347239854384897,12.4427622314618,-2.64324688805884,0.00949021012255761,0.0226757008879792,-3.5754761999589
"TMC6",0.169427628978455,9.50543697599772,2.64293356363271,0.0094984285828994,0.0226892825780945,-3.57625197916473
"RIPK4",0.280812100897433,8.21836126777903,2.64198527895493,0.00952334122220093,0.0227427244498173,-3.57859940676091
"SPRYD7",0.311485549231635,6.80106975433601,2.64148385983077,0.00953653801699116,0.0227681666309658,-3.57984034579469
"TRPM7",0.438952695880767,7.04926718211247,2.64095661177247,0.00955043244310661,0.0227899780403538,-3.58114498606247
"B3GNT8",0.289729917402492,6.86044108331558,2.64094400691962,0.00955076483942895,0.0227899780403538,-3.58117617315236
"LDOC1L",0.100944445191474,9.30088684894235,2.63997296731539,0.0095764031235931,0.0228450671903888,-3.58357834158086
"NAT1",0.227914830591337,10.0350025562304,2.63957712153435,0.00958687246011161,0.0228639502225304,-3.5845573680972
"HTATIP2",0.254064878485393,10.095740564383,2.63941538021726,0.00959115317604071,0.0228656900998601,-3.58495735833454
"HAX1",-0.154964933965245,10.3206893503169,-2.63935657642297,0.00959270993131626,0.0228656900998601,-3.58510277625705
"FBXW11",-0.118378842583595,9.19155918600014,-2.63788095955396,0.00963184990804898,0.0229502826036151,-3.58875095439849
"GRN",-0.13792878170824,11.6280522637356,-2.63774039093585,0.00963558594318244,0.0229502826036151,-3.58909839032934
"GTDC1",-0.114546800381408,8.11864097455409,-2.63772899858593,0.00963588878666247,0.0229502826036151,-3.58912654748323
"METTL14",0.166000791179709,8.38347769279574,2.63629471751153,0.00967408520093326,0.0230351289372222,-3.59267064640603
"NFS1",0.218850048619397,7.1025617568818,2.63535529525354,0.00969917716394177,0.0230878980389714,-3.59499104070261
"HIVEP2",-0.22845899437424,7.76447565929799,-2.63527202050755,0.00970140426925171,0.0230878980389714,-3.59519669638693
"CHPF",-0.16258533900919,8.78094451327337,-2.6338165887891,0.00974040317473377,0.0231745494614381,-3.59879012110339
"TRIM27",-0.123335328252717,9.16742820737814,-2.63317838032823,0.0097575489044344,0.0232091751704041,-3.60036529536246
"RASA2",-0.229333285176219,7.60954735453522,-2.63258854418656,0.00977341935212095,0.0232407499228523,-3.60182078466353
"SIT1",-0.567109977091224,7.00523060681633,-2.63204176568992,0.00978815210900574,0.0232696032479895,-3.60316976994633
"RALGAPA2",0.123421529130852,9.31114923690542,2.63115662866617,0.00981204438470664,0.0233202106122322,-3.60535301829971
